serial,day,month,year,Date,season,time,bin_depth_min,bin_depth_max,n,depth_mean,depth_sd,depth_cv,temp_mean,temp_sd,temp_cv,cond_mean,cond_sd,cond_cv,ph_mean,ph_sd,ph_cv,turb_mean,turb_sd,turb_cv,chloro_mean,chloro_sd,chloro_cv,do_percent_mean,do_percent_sd,do_percent_cv,do_ppm_mean,do_ppm_sd,do_ppm_cv,lat,long
501,17,9,2013,9/17/2013,Autumn,1451,4.5,5.5,9,4.788,0.133,0.028,17.567,0.033,0.002,0.239,0,0,9.174,0.007,0.001,51.556,4.792,0.093,7.589,3.705,0.488,105.8,0.464,0.004,10.1,0.045,0.004,41.76375,-83.34615
502,17,9,2013,9/17/2013,Autumn,1408,-0.5,0.5,1,0.49,0,0,18.76,0,0,0.232,0,0,9.07,0,0,42,0,0,3,0,0,110.8,0,0,10.32,0,0,41.76338,-83.24987
502,17,9,2013,9/17/2013,Autumn,1408,0.5,1.5,12,0.87,0.28,0.322,18.764,0.005,0,0.232,0,0,9.085,0.007,0.001,35.267,8.418,0.239,2.342,1.301,0.556,110.742,0.079,0.001,10.316,0.007,0.001,41.76338,-83.24987
502,17,9,2013,9/17/2013,Autumn,1408,1.5,2.5,5,1.982,0.291,0.147,18.752,0.004,0,0.232,0,0,9.096,0.005,0.001,34.26,1.148,0.034,2.4,1.061,0.442,110.88,0.045,0,10.332,0.004,0,41.76338,-83.24987
502,17,9,2013,9/17/2013,Autumn,1408,2.5,3.5,7,3.015,0.283,0.094,18.754,0.005,0,0.232,0,0,9.103,0.005,0.001,33.729,5.27,0.156,3.329,0.881,0.265,111.029,0.076,0.001,10.344,0.008,0.001,41.76338,-83.24987
502,17,9,2013,9/17/2013,Autumn,1408,3.5,4.5,9,4.005,0.332,0.083,18.748,0.007,0,0.232,0,0,9.109,0.003,0,32.067,6.325,0.197,3.944,1.541,0.391,111.156,0.053,0,10.358,0.007,0.001,41.76338,-83.24987
502,17,9,2013,9/17/2013,Autumn,1408,4.5,5.5,8,5.012,0.272,0.054,18.73,0.019,0.001,0.232,0,0,9.111,0.004,0,34.925,8.093,0.232,2.875,1.531,0.533,111.062,0.092,0.001,10.354,0.009,0.001,41.76338,-83.24987
502,17,9,2013,9/17/2013,Autumn,1408,5.5,6.5,8,5.968,0.277,0.046,18.707,0.052,0.003,0.232,0,0,9.111,0.008,0.001,29.625,4.307,0.145,2.8,1.564,0.559,110.8,0.2,0.002,10.332,0.007,0.001,41.76338,-83.24987
502,17,9,2013,9/17/2013,Autumn,1408,6.5,7.5,9,6.944,0.285,0.041,18.457,0.04,0.002,0.233,0,0,9.084,0.009,0.001,27.789,4.325,0.156,3.311,1.431,0.432,109.078,0.924,0.008,10.223,0.081,0.008,41.76338,-83.24987
502,17,9,2013,9/17/2013,Autumn,1408,7.5,8.5,5,7.556,0.033,0.004,18.43,0,0,0.233,0,0,9.076,0.005,0.001,32.66,7.917,0.242,3.08,1.307,0.424,106.44,0.586,0.006,9.984,0.059,0.006,41.76338,-83.24987
503,17,9,2013,9/17/2013,Autumn,1552,-0.5,0.5,14,0.278,0.074,0.266,18.531,0.014,0.001,0.211,0.057,0.27,8.752,0.026,0.003,42.271,92.581,2.19,20.65,52.803,2.557,108.964,0.234,0.002,10.199,0.02,0.002,41.8634,-83.24993
503,17,9,2013,9/17/2013,Autumn,1552,0.5,1.5,4,0.955,0.346,0.362,18.55,0,0,0.227,0,0,8.777,0.01,0.001,15.775,1.884,0.119,3.4,1.745,0.513,109.4,0.115,0.001,10.235,0.006,0.001,41.8634,-83.24993
503,17,9,2013,9/17/2013,Autumn,1552,1.5,2.5,5,2.003,0.282,0.141,18.546,0.005,0,0.227,0,0,8.788,0.004,0,17.54,2.189,0.125,2.68,1.156,0.431,109.44,0.055,0.001,10.242,0.004,0,41.8634,-83.24993
503,17,9,2013,9/17/2013,Autumn,1552,2.5,3.5,5,2.954,0.332,0.112,18.534,0.005,0,0.227,0,0,8.79,0.007,0.001,15.96,1.704,0.107,3.12,1.355,0.434,109.5,0,0,10.248,0.004,0,41.8634,-83.24993
503,17,9,2013,9/17/2013,Autumn,1552,3.5,4.5,7,4.069,0.343,0.084,18.517,0.01,0.001,0.227,0,0,8.799,0.007,0.001,17.243,3.21,0.186,5.286,2.724,0.515,109.329,0.095,0.001,10.233,0.01,0.001,41.8634,-83.24993
503,17,9,2013,9/17/2013,Autumn,1552,4.5,5.5,6,5.093,0.245,0.048,18.493,0.005,0,0.227,0,0,8.803,0.008,0.001,16.85,2.172,0.129,5.3,4.696,0.886,108.867,0.151,0.001,10.197,0.015,0.001,41.8634,-83.24993
503,17,9,2013,9/17/2013,Autumn,1552,5.5,6.5,8,6.021,0.293,0.049,18.509,0.008,0,0.227,0,0,8.809,0.008,0.001,16.762,1.434,0.086,4.737,3.228,0.681,108.35,0.177,0.002,10.145,0.018,0.002,41.8634,-83.24993
503,17,9,2013,9/17/2013,Autumn,1552,6.5,7.5,5,6.961,0.274,0.039,18.484,0.011,0.001,0.227,0,0,8.81,0.007,0.001,17.68,2.996,0.169,4.24,4.116,0.971,108.18,0.11,0.001,10.136,0.009,0.001,41.8634,-83.24993
503,17,9,2013,9/17/2013,Autumn,1552,7.5,8.5,5,7.755,0.108,0.014,18.45,0.012,0.001,0.227,0,0,8.814,0.005,0.001,46.06,45.185,0.981,2.86,1.794,0.627,107.68,0.179,0.002,10.096,0.015,0.001,41.8634,-83.24993
504,17,9,2013,9/17/2013,Autumn,1011,0.5,1.5,14,0.891,0.27,0.303,17.6,0,0,0.253,0,0,8.776,0.009,0.001,40,0,0,5.2,0,0,87.3,0,0,8.33,0,0,41.66338,-83.1498
504,17,9,2013,9/17/2013,Autumn,1011,1.5,2.5,9,1.912,0.269,0.141,17.6,0,0,0.253,0,0,8.798,0.008,0.001,46.244,18.733,0.405,5.633,1.3,0.231,87.3,0,0,8.33,0,0,41.66338,-83.1498
504,17,9,2013,9/17/2013,Autumn,1011,2.5,3.5,7,2.948,0.343,0.116,17.601,0.004,0,0.253,0,0,8.809,0.004,0,90.629,7.644,0.084,7.043,2.01,0.285,86.8,0.058,0.001,8.28,0.006,0.001,41.66338,-83.1498
504,17,9,2013,9/17/2013,Autumn,1011,3.5,4.5,9,4.02,0.317,0.079,17.61,0.005,0,0.253,0,0,8.819,0.003,0,90.278,7.604,0.084,7.567,1.605,0.212,86.878,0.044,0.001,8.288,0.004,0,41.66338,-83.1498
504,17,9,2013,9/17/2013,Autumn,1011,4.5,5.5,7,5.003,0.288,0.058,17.61,0,0,0.253,0,0,8.824,0.005,0.001,99.5,8.816,0.089,9.1,1.611,0.177,86.7,0.1,0.001,8.27,0.01,0.001,41.66338,-83.1498
504,17,9,2013,9/17/2013,Autumn,1011,5.5,6.5,79,6.165,0.181,0.029,17.606,0.005,0,0.253,0,0,8.861,0.013,0.001,119.308,49.594,0.416,8.29,2.009,0.242,85.714,0.359,0.004,8.176,0.035,0.004,41.66338,-83.1498
505,17,9,2013,9/17/2013,Autumn,1321,-0.5,0.5,221,0.221,0.042,0.19,15.081,0.73,0.048,0.011,0.041,3.727,8.377,0.12,0.014,27.009,6.563,0.243,2.519,3.857,1.531,86.491,4.406,0.051,8.686,0.303,0.035,41.76343,-83.14987
505,17,9,2013,9/17/2013,Autumn,1321,0.5,1.5,18,0.921,0.317,0.344,18.624,0.596,0.032,0.216,0.003,0.014,8.89,0.17,0.019,27.406,6.588,0.24,2.4,1.757,0.732,106.344,7.645,0.072,9.929,0.625,0.063,41.76343,-83.14987
505,17,9,2013,9/17/2013,Autumn,1321,1.5,2.5,19,1.975,0.301,0.152,18.833,0.014,0.001,0.215,0,0,8.975,0.005,0.001,25.321,9.022,0.356,2.884,1.239,0.43,110.058,0.126,0.001,10.239,0.011,0.001,41.76343,-83.14987
505,17,9,2013,9/17/2013,Autumn,1321,2.5,3.5,15,2.988,0.301,0.101,18.754,0.009,0,0.215,0,0,8.974,0.005,0.001,22.867,6.267,0.274,1.68,1.351,0.804,109.16,0.545,0.005,10.171,0.051,0.005,41.76343,-83.14987
505,17,9,2013,9/17/2013,Autumn,1321,3.5,4.5,15,4.051,0.299,0.074,18.743,0.005,0,0.215,0,0,8.972,0.006,0.001,22.073,4.547,0.206,2.313,1.991,0.861,107.64,0.28,0.003,10.033,0.025,0.002,41.76343,-83.14987
505,17,9,2013,9/17/2013,Autumn,1321,4.5,5.5,8,4.974,0.294,0.059,18.731,0.004,0,0.215,0,0,8.964,0.005,0.001,18.262,3.649,0.2,1.762,1.683,0.955,106.838,0.192,0.002,9.963,0.017,0.002,41.76343,-83.14987
505,17,9,2013,9/17/2013,Autumn,1321,5.5,6.5,17,6.01,0.267,0.044,18.72,0,0,0.215,0,0,8.962,0.006,0.001,18.259,3.322,0.182,1.124,2.01,1.788,105.847,0.408,0.004,9.869,0.035,0.004,41.76343,-83.14987
505,17,9,2013,9/17/2013,Autumn,1321,6.5,7.5,12,6.96,0.278,0.04,18.72,0,0,0.215,0,0,8.957,0.005,0.001,17.867,4.513,0.253,1.092,1.724,1.579,105.017,0.17,0.002,9.793,0.015,0.002,41.76343,-83.14987
505,17,9,2013,9/17/2013,Autumn,1321,7.5,8.5,11,7.94,0.376,0.047,18.72,0,0,0.215,0,0,8.948,0.004,0,19.591,5.368,0.274,1.036,1.701,1.642,104.582,0.098,0.001,9.75,0.01,0.001,41.76343,-83.14987
505,17,9,2013,9/17/2013,Autumn,1321,8.5,9.5,11,8.777,0.103,0.012,18.722,0.006,0,0.217,0.003,0.014,8.95,0.004,0,202.618,370.177,1.827,1.336,2.979,2.23,104.373,0.09,0.001,9.733,0.008,0.001,41.76343,-83.14987
506,17,9,2013,9/17/2013,Autumn,1636,-0.5,0.5,6,0.34,0.092,0.271,18.54,0,0,0.236,0,0,8.398,0.004,0,7.867,1.768,0.225,1.083,1.614,1.49,99.1,0.063,0.001,9.272,0.004,0,41.86343,-83.14995
506,17,9,2013,9/17/2013,Autumn,1636,0.5,1.5,5,0.873,0.255,0.292,18.55,0.01,0.001,0.236,0.001,0.004,8.396,0.011,0.001,7.52,0.217,0.029,0.68,2.467,3.628,99.16,0.089,0.001,9.278,0.004,0,41.86343,-83.14995
506,17,9,2013,9/17/2013,Autumn,1636,1.5,2.5,7,1.894,0.32,0.169,18.569,0.004,0,0.237,0.001,0.004,8.403,0.005,0.001,7.629,1.232,0.161,2,1.142,0.571,99.171,0.076,0.001,9.274,0.008,0.001,41.86343,-83.14995
506,17,9,2013,9/17/2013,Autumn,1636,2.5,3.5,6,2.989,0.352,0.118,18.575,0.005,0,0.237,0,0,8.405,0.005,0.001,7.067,0.175,0.025,0.4,1.033,2.582,99.083,0.041,0,9.267,0.005,0.001,41.86343,-83.14995
506,17,9,2013,9/17/2013,Autumn,1636,3.5,4.5,5,3.982,0.272,0.068,18.544,0.017,0.001,0.236,0,0,8.408,0.004,0,7.4,0.308,0.042,0.28,0.46,1.643,98.98,0.045,0,9.262,0.004,0,41.86343,-83.14995
506,17,9,2013,9/17/2013,Autumn,1636,4.5,5.5,7,4.954,0.32,0.065,18.519,0.007,0,0.236,0,0,8.413,0.008,0.001,7.386,0.177,0.024,1.543,2.113,1.369,98.929,0.049,0,9.261,0.004,0,41.86343,-83.14995
506,17,9,2013,9/17/2013,Autumn,1636,5.5,6.5,6,5.937,0.307,0.052,18.478,0.013,0.001,0.235,0,0,8.42,0,0,7.55,0.468,0.062,1.267,0.698,0.551,98.767,0.121,0.001,9.253,0.008,0.001,41.86343,-83.14995
506,17,9,2013,9/17/2013,Autumn,1636,6.5,7.5,7,6.952,0.328,0.047,18.431,0.028,0.002,0.234,0.001,0.004,8.421,0.004,0,7.614,0.38,0.05,0.957,1.254,1.31,98.571,0.111,0.001,9.244,0.005,0.001,41.86343,-83.14995
506,17,9,2013,9/17/2013,Autumn,1636,7.5,8.5,7,8.011,0.321,0.04,18.323,0.03,0.002,0.233,0,0,8.411,0.004,0,9.5,1.17,0.123,0.343,1.639,4.778,98.071,0.18,0.002,9.219,0.012,0.001,41.86343,-83.14995
506,17,9,2013,9/17/2013,Autumn,1636,8.5,9.5,7,9.081,0.352,0.039,18.22,0.02,0.001,0.233,0.001,0.004,8.399,0.009,0.001,15.557,3.856,0.248,1.6,1.156,0.722,97.186,0.348,0.004,9.154,0.031,0.003,41.86343,-83.14995
506,17,9,2013,9/17/2013,Autumn,1636,9.5,10.5,3,9.554,0.021,0.002,18.21,0,0,0.233,0,0,8.387,0.006,0.001,84.1,114.202,1.358,0,2.987,NA,96.6,0.173,0.002,9.103,0.015,0.002,41.86343,-83.14995
507,17,9,2013,9/17/2013,Autumn,1733,-0.5,0.5,6,0.416,0.077,0.185,17.86,0,0,0.205,0,0,8.317,0.01,0.001,8.917,0.313,0.035,-1.233,1.189,-0.964,96.483,0.041,0,9.157,0.005,0.001,41.96347,-83.14988
507,17,9,2013,9/17/2013,Autumn,1733,0.5,1.5,4,0.958,0.324,0.338,17.86,0,0,0.205,0,0,8.318,0.01,0.001,8.975,0.45,0.05,0.025,1.212,48.48,96.475,0.05,0.001,9.158,0.005,0.001,41.96347,-83.14988
507,17,9,2013,9/17/2013,Autumn,1733,1.5,2.5,4,1.992,0.201,0.101,17.86,0,0,0.205,0,0,8.312,0.005,0.001,8.95,0.574,0.064,-0.5,1.643,-3.286,96.4,0,0,9.148,0.005,0.001,41.96347,-83.14988
507,17,9,2013,9/17/2013,Autumn,1733,2.5,3.5,4,3.047,0.237,0.078,17.86,0,0,0.205,0,0,8.322,0.005,0.001,8.95,0.64,0.072,-0.2,1.14,-5.7,96.35,0.058,0.001,9.145,0.006,0.001,41.96347,-83.14988
507,17,9,2013,9/17/2013,Autumn,1733,3.5,4.5,4,4.112,0.264,0.064,17.86,0,0,0.205,0,0,8.33,0,0,9.3,0.294,0.032,-0.575,1.729,-3.007,96.325,0.05,0.001,9.14,0,0,41.96347,-83.14988
507,17,9,2013,9/17/2013,Autumn,1733,4.5,5.5,4,5.003,0.285,0.057,17.86,0,0,0.206,0.001,0.005,8.33,0,0,8.95,0.493,0.055,0.2,1.571,7.855,96.2,0.082,0.001,9.13,0.008,0.001,41.96347,-83.14988
507,17,9,2013,9/17/2013,Autumn,1733,5.5,6.5,5,6.03,0.322,0.053,17.858,0.004,0,0.205,0.001,0.005,8.324,0.005,0.001,8.86,0.219,0.025,-0.3,1.956,-6.52,96.1,0,0,9.12,0,0,41.96347,-83.14988
507,17,9,2013,9/17/2013,Autumn,1733,6.5,7.5,4,6.8,0.195,0.029,17.86,0,0,0.205,0,0,8.328,0.005,0.001,9.475,0.699,0.074,-0.15,0.719,-4.793,96,0.115,0.001,9.113,0.01,0.001,41.96347,-83.14988
508,17,9,2013,9/17/2013,Autumn,928,-0.5,0.5,5,0.413,0.042,0.102,18.698,0.008,0,0.224,0,0,8.752,0.008,0.001,20.94,2.37,0.113,3.94,3.656,0.928,89.94,14.095,0.157,8.388,1.313,0.157,41.66327,-83.04967
508,17,9,2013,9/17/2013,Autumn,928,0.5,1.5,19,0.975,0.318,0.326,18.707,0.007,0,0.224,0,0,8.773,0.016,0.002,20.379,2.276,0.112,2.342,1.301,0.556,100.295,0.122,0.001,9.354,0.01,0.001,41.66327,-83.04967
508,17,9,2013,9/17/2013,Autumn,928,1.5,2.5,23,1.964,0.293,0.149,18.713,0.005,0,0.224,0,0,8.793,0.005,0.001,21.883,3.281,0.15,3.035,1.322,0.436,100.387,0.118,0.001,9.362,0.011,0.001,41.66327,-83.04967
508,17,9,2013,9/17/2013,Autumn,928,2.5,3.5,15,3.027,0.295,0.097,18.711,0.003,0,0.224,0,0,8.797,0.005,0.001,22.173,1.837,0.083,2.467,0.99,0.401,99.953,0.136,0.001,9.321,0.011,0.001,41.66327,-83.04967
508,17,9,2013,9/17/2013,Autumn,928,3.5,4.5,22,3.972,0.276,0.069,18.71,0,0,0.224,0,0,8.816,0.008,0.001,21.682,3.13,0.144,2.714,1.434,0.528,99.75,0.08,0.001,9.302,0.008,0.001,41.66327,-83.04967
508,17,9,2013,9/17/2013,Autumn,928,4.5,5.5,15,5.016,0.333,0.066,18.71,0,0,0.224,0,0,8.831,0.005,0.001,22.007,3.033,0.138,2.66,1.968,0.74,99.653,0.083,0.001,9.292,0.008,0.001,41.66327,-83.04967
508,17,9,2013,9/17/2013,Autumn,928,5.5,6.5,13,5.952,0.31,0.052,18.71,0,0,0.224,0,0,8.836,0.005,0.001,21.131,4.011,0.19,3.038,1.55,0.51,99.477,0.101,0.001,9.278,0.009,0.001,41.66327,-83.04967
508,17,9,2013,9/17/2013,Autumn,928,6.5,7.5,5,6.7,0.071,0.011,18.71,0,0,0.224,0,0,8.842,0.004,0,24.88,9.65,0.388,2.6,2.289,0.88,99.3,0.071,0.001,9.26,0.007,0.001,41.66327,-83.04967
509,17,9,2013,9/17/2013,Autumn,2028,-0.5,0.5,1,0.494,0,0,18.98,0,0,0.217,0,0,8.57,0,0,50.6,0,0,4.6,0,0,86.6,0,0,8.03,0,0,41.76343,-83.0499
509,17,9,2013,9/17/2013,Autumn,2028,0.5,1.5,17,0.783,0.268,0.342,18.98,0,0,0.217,0,0,8.602,0.021,0.002,50.606,0.024,0,4.6,0,0,86.6,0,0,8.03,0,0,41.76343,-83.0499
509,17,9,2013,9/17/2013,Autumn,2028,1.5,2.5,12,2.113,0.304,0.144,18.988,0.005,0,0.217,0,0,8.643,0.009,0.001,50.7,0,0,4.6,0,0,86.6,0,0,8.03,0,0,41.76343,-83.0499
509,17,9,2013,9/17/2013,Autumn,2028,2.5,3.5,8,2.923,0.294,0.101,18.99,0,0,0.217,0,0,8.658,0.01,0.001,50.7,0,0,4.6,0,0,86.575,0.046,0.001,8.03,0,0,41.76343,-83.0499
509,17,9,2013,9/17/2013,Autumn,2028,3.5,4.5,8,3.942,0.321,0.081,18.99,0,0,0.217,0,0,8.669,0.006,0.001,21.288,12.118,0.569,1.663,1.989,1.196,98.963,10.237,0.103,9.174,0.955,0.104,41.76343,-83.0499
509,17,9,2013,9/17/2013,Autumn,2028,4.5,5.5,5,5.133,0.286,0.056,18.988,0.004,0,0.217,0,0,8.682,0.004,0,22.98,7.33,0.319,0.52,0.983,1.89,106.42,0.084,0.001,9.87,0.007,0.001,41.76343,-83.0499
509,17,9,2013,9/17/2013,Autumn,2028,5.5,6.5,10,6.022,0.3,0.05,18.982,0.004,0,0.217,0,0,8.692,0.004,0,20.45,6.254,0.306,1.48,1.182,0.799,106.24,0.07,0.001,9.854,0.007,0.001,41.76343,-83.0499
509,17,9,2013,9/17/2013,Autumn,2028,6.5,7.5,5,6.941,0.239,0.034,18.98,0,0,0.217,0,0,8.69,0,0,18.1,3.411,0.188,1.52,2.03,1.336,106.16,0.055,0.001,9.848,0.004,0,41.76343,-83.0499
509,17,9,2013,9/17/2013,Autumn,2028,7.5,8.5,5,8.005,0.366,0.046,18.98,0,0,0.217,0,0,8.696,0.005,0.001,18.8,3.82,0.203,1.5,1.344,0.896,106.1,0.071,0.001,9.84,0.007,0.001,41.76343,-83.0499
509,17,9,2013,9/17/2013,Autumn,2028,8.5,9.5,4,9.058,0.343,0.038,18.983,0.005,0,0.217,0,0,8.703,0.005,0.001,15.975,1.305,0.082,2.175,1.382,0.635,105.975,0.096,0.001,9.83,0.008,0.001,41.76343,-83.0499
509,17,9,2013,9/17/2013,Autumn,2028,9.5,10.5,2,9.63,0.022,0.002,18.98,0,0,0.217,0,0,8.705,0.007,0.001,43.85,46.033,1.05,2.3,0.141,0.061,105.95,0.071,0.001,9.83,0,0,41.76343,-83.0499
510,17,9,2013,9/17/2013,Autumn,1918,-0.5,0.5,4,0.386,0.082,0.212,18.5,0.008,0,0.212,0.001,0.005,8.47,0,0,7.225,0.544,0.075,2.7,1.663,0.616,105.1,0.082,0.001,9.842,0.005,0.001,41.8685,-83.05093
510,17,9,2013,9/17/2013,Autumn,1918,0.5,1.5,4,0.986,0.415,0.421,18.503,0.005,0,0.212,0.001,0.005,8.47,0.008,0.001,7.05,0.311,0.044,3.075,0.877,0.285,105.225,0.05,0,9.852,0.005,0.001,41.8685,-83.05093
510,17,9,2013,9/17/2013,Autumn,1918,1.5,2.5,3,1.967,0.427,0.217,18.51,0,0,0.212,0.001,0.005,8.48,0,0,7.133,0.306,0.043,4.367,0.907,0.208,105.3,0,0,9.86,0,0,41.8685,-83.05093
510,17,9,2013,9/17/2013,Autumn,1918,2.5,3.5,4,3.095,0.276,0.089,18.51,0,0,0.212,0.001,0.005,8.485,0.006,0.001,6.825,0.403,0.059,2.6,1.291,0.497,105.325,0.05,0,9.863,0.005,0.001,41.8685,-83.05093
510,17,9,2013,9/17/2013,Autumn,1918,3.5,4.5,4,4.013,0.275,0.069,18.51,0,0,0.212,0,0,8.49,0.008,0.001,6.725,0.096,0.014,3.075,1.464,0.476,105.375,0.05,0,9.867,0.005,0.001,41.8685,-83.05093
510,17,9,2013,9/17/2013,Autumn,1918,4.5,5.5,4,4.928,0.298,0.06,18.508,0.005,0,0.212,0,0,8.498,0.005,0.001,7.025,0.574,0.082,4.375,0.519,0.119,105.475,0.05,0,9.877,0.005,0.001,41.8685,-83.05093
510,17,9,2013,9/17/2013,Autumn,1918,5.5,6.5,3,5.961,0.182,0.031,18.5,0,0,0.212,0.001,0.005,8.5,0,0,6.833,0.153,0.022,4.467,0.252,0.056,105.5,0,0,9.88,0,0,41.8685,-83.05093
510,17,9,2013,9/17/2013,Autumn,1918,6.5,7.5,4,6.994,0.29,0.041,18.5,0,0,0.212,0.001,0.005,8.505,0.006,0.001,6.375,0.189,0.03,3.375,1.231,0.365,105.55,0.058,0.001,9.885,0.006,0.001,41.8685,-83.05093
510,17,9,2013,9/17/2013,Autumn,1918,7.5,8.5,4,8.117,0.301,0.037,18.5,0,0,0.213,0,0,8.51,0,0,6.55,0.173,0.026,3.675,1.431,0.389,105.675,0.096,0.001,9.898,0.01,0.001,41.8685,-83.05093
510,17,9,2013,9/17/2013,Autumn,1918,8.5,9.5,4,9.22,0.252,0.027,18.5,0,0,0.213,0,0,8.515,0.006,0.001,6.675,0.222,0.033,4.4,1.838,0.418,105.9,0.082,0.001,9.92,0.008,0.001,41.8685,-83.05093
510,17,9,2013,9/17/2013,Autumn,1918,9.5,10.5,12,10.098,0.11,0.011,18.5,0,0,0.213,0,0,8.527,0.008,0.001,36.408,27.86,0.765,0.55,6.055,11.009,106.1,0.085,0.001,9.938,0.009,0.001,41.8685,-83.05093
511,17,9,2013,9/17/2013,Autumn,1828,-0.5,0.5,2,0.476,0.016,0.034,17.795,0.007,0,0.206,0,0,8.265,0.007,0.001,8.4,0.283,0.034,-1.2,0.566,-0.472,96.2,0,0,9.14,0,0,41.96315,-83.05067
511,17,9,2013,9/17/2013,Autumn,1828,0.5,1.5,14,0.938,0.334,0.356,17.791,0.007,0,0.206,0.001,0.005,8.259,0.007,0.001,8.607,0.292,0.034,0.364,1.786,4.907,96.136,0.05,0.001,9.136,0.005,0.001,41.96315,-83.05067
511,17,9,2013,9/17/2013,Autumn,1828,1.5,2.5,16,2.2,0.28,0.127,17.786,0.006,0,0.206,0,0,8.269,0.007,0.001,8.787,0.312,0.036,0.125,0.795,6.36,95.975,0.068,0.001,9.121,0.008,0.001,41.96315,-83.05067
511,17,9,2013,9/17/2013,Autumn,1828,2.5,3.5,19,3.063,0.26,0.085,17.792,0.011,0.001,0.206,0,0,8.273,0.007,0.001,8.695,0.347,0.04,0.084,1.145,13.631,96.1,0.141,0.001,9.132,0.016,0.002,41.96315,-83.05067
511,17,9,2013,9/17/2013,Autumn,1828,3.5,4.5,11,3.998,0.253,0.063,17.757,0.006,0,0.206,0,0,8.27,0.004,0,8.945,0.262,0.029,-0.055,1.338,-24.327,96.236,0.05,0.001,9.152,0.008,0.001,41.96315,-83.05067
511,17,9,2013,9/17/2013,Autumn,1828,4.5,5.5,18,4.942,0.289,0.058,17.782,0.006,0,0.206,0,0,8.278,0.005,0.001,8.578,0.253,0.029,-0.294,1.425,-4.847,96.072,0.089,0.001,9.13,0.008,0.001,41.96315,-83.05067
511,17,9,2013,9/17/2013,Autumn,1828,5.5,6.5,17,6.055,0.313,0.052,17.756,0.033,0.002,0.206,0.001,0.005,8.28,0.005,0.001,8.824,0.444,0.05,-0.4,1.72,-4.3,95.753,0.2,0.002,9.105,0.013,0.001,41.96315,-83.05067
511,17,9,2013,9/17/2013,Autumn,1828,6.5,7.5,16,6.904,0.172,0.025,17.729,0.009,0.001,0.206,0.001,0.005,8.275,0.005,0.001,8.963,0.318,0.035,0,1.376,NA,95.463,0.062,0.001,9.083,0.008,0.001,41.96315,-83.05067
511,17,9,2013,9/17/2013,Autumn,1828,7.5,8.5,8,7.902,0.309,0.039,17.67,0.033,0.002,0.206,0.001,0.005,8.276,0.005,0.001,9.387,0.458,0.049,0.2,1.384,6.92,95.213,0.136,0.001,9.068,0.005,0.001,41.96315,-83.05067
511,17,9,2013,9/17/2013,Autumn,1828,8.5,9.5,3,8.568,0.091,0.011,17.47,0.085,0.005,0.206,0.001,0.005,8.28,0,0,11.2,1.375,0.123,0.133,0.404,3.038,94.867,0.153,0.002,9.077,0.006,0.001,41.96315,-83.05067
512,16,9,2013,9/16/2013,Autumn,1247,-0.5,0.5,24,0.263,0.094,0.357,18.344,0.076,0.004,0.19,0.078,0.411,8.54,0.052,0.006,45.629,10.496,0.23,7.475,19.281,2.579,82.471,15.852,0.192,7.75,1.49,0.192,41.56347,-82.95092
512,16,9,2013,9/16/2013,Autumn,1247,0.5,1.5,12,1.013,0.324,0.32,18.42,0.009,0,0.236,0,0,8.633,0.02,0.002,53.458,5.861,0.11,4.108,1.377,0.335,93.85,0.138,0.001,8.806,0.012,0.001,41.56347,-82.95092
512,16,9,2013,9/16/2013,Autumn,1247,1.5,2.5,10,1.923,0.236,0.123,18.428,0.004,0,0.236,0.001,0.004,8.679,0.011,0.001,48.19,3.545,0.074,4.89,1.145,0.234,94.06,0.052,0.001,8.822,0.006,0.001,41.56347,-82.95092
512,16,9,2013,9/16/2013,Autumn,1247,2.5,3.5,8,2.902,0.301,0.104,18.425,0.005,0,0.236,0,0,8.7,0.009,0.001,52.888,8.735,0.165,4.088,1.898,0.464,94.037,0.052,0.001,8.82,0,0,41.56347,-82.95092
512,16,9,2013,9/16/2013,Autumn,1247,3.5,4.5,11,3.964,0.281,0.071,18.424,0.005,0,0.236,0.001,0.004,8.726,0.008,0.001,50.664,3.571,0.07,5.5,1.351,0.246,94.091,0.03,0,8.825,0.005,0.001,41.56347,-82.95092
512,16,9,2013,9/16/2013,Autumn,1247,4.5,5.5,9,5.037,0.286,0.057,18.406,0.007,0,0.236,0,0,8.74,0.007,0.001,55.256,5.78,0.105,4.778,1.464,0.306,94.044,0.053,0.001,8.826,0.005,0.001,41.56347,-82.95092
512,16,9,2013,9/16/2013,Autumn,1247,5.5,6.5,15,6.041,0.23,0.038,18.389,0.004,0,0.236,0,0,8.759,0.005,0.001,77.76,18.502,0.238,5.147,1.452,0.282,93.8,0.156,0.002,8.802,0.015,0.002,41.56347,-82.95092
513,16,9,2013,9/16/2013,Autumn,1350,-0.5,0.5,10,0.339,0.114,0.336,19.349,0.003,0,0.244,0,0,8.54,0.016,0.002,22.83,5.14,0.225,1.58,2.778,1.758,95.76,0.117,0.001,8.816,0.012,0.001,41.66438,-82.9507
513,16,9,2013,9/16/2013,Autumn,1350,0.5,1.5,12,1.042,0.277,0.266,19.35,0,0,0.244,0,0,8.583,0.025,0.003,22.15,4.022,0.182,2.692,0.83,0.308,96.017,0.14,0.001,8.838,0.013,0.001,41.66438,-82.9507
